Reaction_No,substrate_pair,Ligand_Short_Hand,Catalyst_1_Short_Hand,Reagent_1_Short_Hand,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,row_index,model,label,y_true,y_pred,y_std,lower_95,upper_95,incumbent_yield,expected_improvement,recommendation_number,best_yield_found,best_available_test_yield,simple_regret
3392,1c_2c,SPhos,Pd(OAc)2,KOH,MeOH,45.38,2262,M1_interpretable_5,Five interpretable Kraken descriptors,45.38,44.96601196042393,13.613135368329019,18.28426663849905,71.6477572823488,83.66,0.007921973198365878,6,84.54,84.54,0.0
3315,1c_2c,P(Ph)3,Pd(OAc)2,NaHCO3,DMF,14.49,2209,M1_interpretable_5,Five interpretable Kraken descriptors,14.49,37.77934921037344,14.0810462278415,10.1804986038041,65.37819981694278,83.66,0.0018345105295453877,7,84.54,84.54,0.0
3207,1c_2c,P(Ph)3,Pd(OAc)2,LiOtBu,THF,60.47,2137,M1_interpretable_5,Five interpretable Kraken descriptors,60.47,41.790560574130055,12.848205562388749,16.608077671848108,66.973043476412,83.66,0.0016495689446273977,8,84.54,84.54,0.0
3448,1c_2c,AmPhos,Pd(OAc)2,K3PO4,MeOH,31.28,2298,M1_interpretable_5,Five interpretable Kraken descriptors,31.28,38.834057157812694,13.659838152000333,12.060774379892042,65.60733993573335,83.66,0.0016221739239657869,9,84.54,84.54,0.0
3390,1c_2c,P(o-Tol)3,Pd(OAc)2,KOH,MeOH,37.72,2260,M1_interpretable_5,Five interpretable Kraken descriptors,37.72,42.47521624539648,12.547770984636681,17.881585115508585,67.06884737528438,83.66,0.001468115742969501,10,84.54,84.54,0.0
3376,1c_2c,AmPhos,Pd(OAc)2,NaOH,MeOH,39.11,2250,M1_interpretable_5,Five interpretable Kraken descriptors,39.11,33.53314362715225,14.042775724289594,6.009303207544644,61.05698404675985,83.66,0.0005377487814957425,11,84.54,84.54,0.0
3378,1c_2c,P(o-Tol)3,Pd(OAc)2,NaOH,MeOH,35.64,2252,M1_interpretable_5,Five interpretable Kraken descriptors,35.64,39.55218584454526,12.422438458285782,15.204206466305124,63.90016522278539,83.66,0.0005041453923843751,12,84.54,84.54,0.0
3430,1c_2c,XPhos,Pd(OAc)2,Et3N,MeOH,30.62,2287,M1_interpretable_5,Five interpretable Kraken descriptors,30.62,33.64430462137201,13.901019282979194,6.398306826732789,60.890302416011224,83.66,0.00047328900775390516,13,84.54,84.54,0.0
3439,1c_2c,CataCXium A,Pd(OAc)2,CsF,MeOH,43.3,2293,M1_interpretable_5,Five interpretable Kraken descriptors,43.3,40.185365080173234,12.18108653067304,16.310435480054075,64.0602946802924,83.66,0.00045726194512101664,14,84.54,84.54,0.0
3341,1c_2c,P(Cy)3,Pd(OAc)2,CsF,DMF,13.65,2227,M1_interpretable_5,Five interpretable Kraken descriptors,13.65,33.89053941922031,13.514316162727125,7.402479740275147,60.37859909816547,83.66,0.00032266983657778994,15,84.54,84.54,0.0
3172,1c_2c,AmPhos,Pd(OAc)2,None,THF,23.86,2114,M1_interpretable_5,Five interpretable Kraken descriptors,23.86,35.37469395912888,12.989208265410934,9.915845758923446,60.83354215933431,83.66,0.00026655180067960017,16,84.54,84.54,0.0
3366,1c_2c,P(o-Tol)3,Pd(OAc)2,None,MeOH,38.2,2244,M1_interpretable_5,Five interpretable Kraken descriptors,38.2,30.35642438203034,13.555792385643093,3.787071306169878,56.9257774578908,83.66,0.00011105470736422467,17,84.54,84.54,0.0
3099,1c_2c,P(Ph)3,Pd(OAc)2,KOH,MeCN,13.24,2065,M1_interpretable_5,Five interpretable Kraken descriptors,13.24,27.495572040324983,14.112218007142843,-0.16437525367499006,55.15551933432496,83.66,9.422441475674627e-05,18,84.54,84.54,0.0
3365,1c_2c,P(Cy)3,Pd(OAc)2,None,MeOH,26.1,2243,M1_interpretable_5,Five interpretable Kraken descriptors,26.1,35.94132560855693,12.083684932745578,12.257303140375598,59.62534807673826,83.66,9.009254759716266e-05,19,84.54,84.54,0.0
3148,1c_2c,AmPhos,Pd(OAc)2,CsF,MeCN,13.25,2098,M1_interpretable_5,Five interpretable Kraken descriptors,13.25,17.933488538792,16.072391985716717,-13.568399753212763,49.43537683079677,83.66,6.68672860452725e-05,20,84.54,84.54,0.0
1206,1d_2a,CataCXium A,Pd(OAc)2,KOH,MeCN,93.12,805,M1_interpretable_5,Five interpretable Kraken descriptors,93.12,100.94317073968134,11.705815031697012,77.99977327755519,123.88656820180748,98.69,5.598807568080593,1,93.12,98.2,5.079999999999998
1298,1d_2a,P(Ph)3,Pd(OAc)2,KOH,THF,65.45,865,M1_interpretable_5,Five interpretable Kraken descriptors,65.45,97.41057390847939,13.972974247567691,70.02354438324672,124.79760343371207,98.69,4.72983749628343,2,93.12,98.2,5.079999999999998
1358,1d_2a,P(Ph)3,Pd(OAc)2,NaHCO3,DMF,89.45,905,M1_interpretable_5,Five interpretable Kraken descriptors,89.45,97.4888680429238,13.198683375211147,71.61944862750995,123.35828745833764,98.69,4.458621054505268,3,93.12,98.2,5.079999999999998
1202,1d_2a,P(Ph)3,Pd(OAc)2,KOH,MeCN,91.35,801,M1_interpretable_5,Five interpretable Kraken descriptors,91.35,95.71153274936962,14.92014512958765,66.46804829537783,124.95501720336142,98.69,4.374078717332651,4,93.12,98.2,5.079999999999998
1494,1d_2a,CataCXium A,Pd(OAc)2,KOH,MeOH,95.06,997,M1_interpretable_5,Five interpretable Kraken descriptors,95.06,97.29224292870524,11.287669947354644,75.16840983189013,119.41607602552034,98.69,3.617744692368137,5,95.06,98.2,3.1400000000000006
1214,1d_2a,P(Ph)3,Pd(OAc)2,LiOtBu,MeCN,98.2,809,M1_interpretable_5,Five interpretable Kraken descriptors,98.2,95.07136941832721,13.067860699124235,69.45836244804372,120.6843763886107,98.69,3.4108139257748746,6,98.2,98.2,0.0
1497,1d_2a,XPhos,Pd(OAc)2,KOH,MeOH,90.57,999,M1_interpretable_5,Five interpretable Kraken descriptors,90.57,93.79576892715835,14.098629287218523,66.16245552421005,121.42908233010665,98.69,3.3341566107421494,7,98.2,98.2,0.0
1218,1d_2a,CataCXium A,Pd(OAc)2,LiOtBu,MeCN,94.64,813,M1_interpretable_5,Five interpretable Kraken descriptors,94.64,93.37552632292366,13.802168000364071,66.32327704221008,120.42777560363724,98.69,3.0805318946276476,8,98.2,98.2,0.0
1166,1d_2a,P(Ph)3,Pd(OAc)2,NaHCO3,MeCN,93.27,777,M1_interpretable_5,Five interpretable Kraken descriptors,93.27,92.71996667883332,13.688511027470016,65.89048506499208,119.54944829267455,98.69,2.82481099927699,9,98.2,98.2,0.0
1518,1d_2a,CataCXium A,Pd(OAc)2,Et3N,MeOH,89.09,1013,M1_interpretable_5,Five interpretable Kraken descriptors,89.09,94.97836349366892,11.173136850695803,73.07901526630515,116.8777117210327,98.69,2.664591366048009,10,98.2,98.2,0.0
1242,1d_2a,CataCXium A,Pd(OAc)2,None,MeCN,80.77,829,M1_interpretable_5,Five interpretable Kraken descriptors,80.77,93.49093837484995,11.627933040866832,70.70018961475095,116.28168713494894,98.69,2.335617806015849,11,98.2,98.2,0.0
1418,1d_2a,P(Ph)3,Pd(OAc)2,Et3N,DMF,87.27,945,M1_interpretable_5,Five interpretable Kraken descriptors,87.27,89.67991394016522,13.772051705903294,62.68669259659477,116.67313528373568,98.69,1.9994752047453286,12,98.2,98.2,0.0
1456,1d_2a,P(Cy)3,Pd(OAc)2,NaHCO3,MeOH,92.43,971,M1_interpretable_5,Five interpretable Kraken descriptors,92.43,91.62086330165188,12.218265129099391,67.67306364861707,115.56866295468669,98.69,1.9963377456726397,13,98.2,98.2,0.0
1170,1d_2a,CataCXium A,Pd(OAc)2,NaHCO3,MeCN,92.01,781,M1_interpretable_5,Five interpretable Kraken descriptors,92.01,91.06998259717196,12.346959347053048,66.86994227694798,115.27002291739593,98.69,1.8941282777660682,14,98.2,98.2,0.0
1505,1d_2a,P(o-Tol)3,Pd(OAc)2,LiOtBu,MeOH,92.65,1004,M1_interpretable_5,Five interpretable Kraken descriptors,92.65,86.32110476739405,15.242635180096002,56.44553981440588,116.1966697203822,98.69,1.6935933260223641,15,98.2,98.2,0.0
1204,1d_2a,P(Cy)3,Pd(OAc)2,KOH,MeCN,83.91,803,M1_interpretable_5,Five interpretable Kraken descriptors,83.91,90.31359724345208,12.161996677429162,66.47608375569092,114.15111073121324,98.69,1.651544229812929,16,98.2,98.2,0.0
1394,1d_2a,P(Ph)3,Pd(OAc)2,KOH,DMF,92.73,929,M1_interpretable_5,Five interpretable Kraken descriptors,92.73,89.04145906076013,12.981978322294202,63.59678154906349,114.48613657245677,98.69,1.6113762420417634,17,98.2,98.2,0.0
1213,1d_2a,P(tBu)3,Pd(OAc)2,LiOtBu,MeCN,92.92,808,M1_interpretable_5,Five interpretable Kraken descriptors,92.92,86.2023324518726,14.150392458925584,58.46756323237847,113.93710167136675,98.69,1.3752943498821057,18,98.2,98.2,0.0
1527,1d_2a,AmPhos,Pd(OAc)2,None,MeOH,72.03,1018,M1_interpretable_5,Five interpretable Kraken descriptors,72.03,83.85709455916061,14.534296713526993,55.36987300064771,112.34431611767351,98.69,1.0894400222442826,19,98.2,98.2,0.0
1479,1d_2a,AmPhos,Pd(OAc)2,K3PO4,MeOH,92.82,986,M1_interpretable_5,Five interpretable Kraken descriptors,92.82,84.1781166822588,13.943847841443446,56.84817491302965,111.50805845148795,98.69,1.0019336621978927,20,98.2,98.2,0.0
1998,1d_2b,CataCXium A,Pd(OAc)2,Et3N,MeCN,94.32,1333,M1_interpretable_5,Five interpretable Kraken descriptors,94.32,104.28863631428041,11.446661549644528,81.85317967697713,126.72409295158369,98.42,7.744127735622067,1,94.32,100.0,5.680000000000007
1926,1d_2b,CataCXium A,Pd(OAc)2,NaOH,MeCN,94.39,1285,M1_interpretable_5,Five interpretable Kraken descriptors,94.39,101.42384798165654,11.57145043237068,78.74380513421,124.10389082910307,98.42,5.975915870347771,2,94.39,100.0,5.609999999999999
2066,1d_2b,P(Ph)3,Pd(OAc)2,KOH,THF,77.32,1377,M1_interpretable_5,Five interpretable Kraken descriptors,77.32,96.65257558328196,15.56557655442441,66.14404553661012,127.1611056299538,98.42,5.14182222408696,3,94.39,100.0,5.609999999999999
2077,1d_2b,P(tBu)3,Pd(OAc)2,LiOtBu,THF,93.55,1384,M1_interpretable_5,Five interpretable Kraken descriptors,93.55,98.76891225093716,11.635256644899913,75.96380922693334,121.57401527494099,98.42,4.566643286479067,4,94.39,100.0,5.609999999999999
1923,1d_2b,AmPhos,Pd(OAc)2,NaOH,MeCN,94.83,1282,M1_interpretable_5,Five interpretable Kraken descriptors,94.83,96.68657690088904,12.926492604086246,71.35065139688,122.02250240489808,98.42,4.116995494925884,5,94.83,100.0,5.170000000000002
2022,1d_2b,CataCXium A,Pd(OAc)2,NaOH,THF,92.59,1349,M1_interpretable_5,Five interpretable Kraken descriptors,92.59,96.47203188655506,11.354352481138154,74.21750102352428,118.72656274958584,98.42,3.410617274101847,6,94.83,100.0,5.170000000000002
2083,1d_2b,SPhos,Pd(OAc)2,LiOtBu,THF,95.34,1390,M1_interpretable_5,Five interpretable Kraken descriptors,95.34,93.46304508343292,11.876227168929063,70.18563983233196,116.74045033453388,98.42,2.500986732485471,7,95.34,100.0,4.659999999999997
2078,1d_2b,P(Ph)3,Pd(OAc)2,LiOtBu,THF,94.71,1385,M1_interpretable_5,Five interpretable Kraken descriptors,94.71,90.03074397077097,14.628742518539589,61.358408634433374,118.70307930710857,98.42,2.436893411993472,8,95.34,100.0,4.659999999999997
2095,1d_2b,SPhos,Pd(OAc)2,Et3N,THF,85.37,1398,M1_interpretable_5,Five interpretable Kraken descriptors,85.37,91.90092668913702,13.043796009695631,66.33508651013358,117.46676686814047,98.42,2.4299350749335975,9,95.34,100.0,4.659999999999997
2261,1d_2b,P(o-Tol)3,Pd(OAc)2,KOH,MeOH,86.4,1508,M1_interpretable_5,Five interpretable Kraken descriptors,86.4,91.07811819780552,13.297055269308087,65.01588986996167,117.14034652564938,98.42,2.2804788591013057,10,95.34,100.0,4.659999999999997
2295,1d_2b,AmPhos,Pd(OAc)2,None,MeOH,66.14,1530,M1_interpretable_5,Five interpretable Kraken descriptors,66.14,88.81443090915317,14.697534496559877,60.00726329589581,117.62159852241054,98.42,2.144538175114443,11,95.34,100.0,4.659999999999997
2259,1d_2b,AmPhos,Pd(OAc)2,KOH,MeOH,83.8,1506,M1_interpretable_5,Five interpretable Kraken descriptors,83.8,88.59482575288642,14.352079990399552,60.4647489717033,116.72490253406954,98.42,1.9840177880119976,12,95.34,100.0,4.659999999999997
2215,1d_2b,SPhos,Pd(OAc)2,NaOH,MeOH,83.9,1478,M1_interpretable_5,Five interpretable Kraken descriptors,83.9,89.4493205663213,12.94314442951922,64.08075748446363,114.81788364817898,98.42,1.7520048925939724,13,95.34,100.0,4.659999999999997
2163,1d_2b,AmPhos,Pd(OAc)2,KOH,DMF,91.35,1442,M1_interpretable_5,Five interpretable Kraken descriptors,91.35,89.56755378812709,12.752850308692462,64.57196718308987,114.5631403931643,98.42,1.7213742754491768,14,95.34,100.0,4.659999999999997
1921,1d_2b,P(tBu)3,Pd(OAc)2,NaOH,MeCN,93.45,1280,M1_interpretable_5,Five interpretable Kraken descriptors,93.45,87.93350750944526,13.472203602427687,61.527988448687,114.33902657020353,98.42,1.575702316339655,15,95.34,100.0,4.659999999999997
1959,1d_2b,AmPhos,Pd(OAc)2,K3PO4,MeCN,85.14,1306,M1_interpretable_5,Five interpretable Kraken descriptors,85.14,86.27572698877123,14.399458418430386,58.052788488647664,114.49866548889479,98.42,1.5051012156838994,16,95.34,100.0,4.659999999999997
2114,1d_2b,P(Ph)3,Pd(OAc)2,NaOH,DMF,88.53,1409,M1_interpretable_5,Five interpretable Kraken descriptors,88.53,89.0468385916663,12.382004107523802,64.77811054091964,113.31556664241296,98.42,1.4952917713169636,17,95.34,100.0,4.659999999999997
1929,1d_2b,XPhos,Pd(OAc)2,NaOH,MeCN,90.64,1287,M1_interpretable_5,Five interpretable Kraken descriptors,90.64,90.1609107999305,11.272293384280449,68.06721576674083,112.25460583312018,98.42,1.4106933706258669,18,95.34,100.0,4.659999999999997
2209,1d_2b,P(tBu)3,Pd(OAc)2,NaOH,MeOH,80.02,1472,M1_interpretable_5,Five interpretable Kraken descriptors,80.02,87.172402704627,13.139666001283201,61.41865734211193,112.92614806714208,98.42,1.3340689544392021,19,95.34,100.0,4.659999999999997
1924,1d_2b,P(Cy)3,Pd(OAc)2,NaOH,MeCN,85.66,1283,M1_interpretable_5,Five interpretable Kraken descriptors,85.66,87.94056895820113,12.518767754213805,63.40378415994207,112.47735375646019,98.42,1.311068215024961,20,95.34,100.0,4.659999999999997
3775,1d_2c,CataCXium A,Pd(OAc)2,KOH,MeOH,64.04,2517,M1_interpretable_5,Five interpretable Kraken descriptors,64.04,70.47900677191042,12.36645692994052,46.240751189227,94.71726235459384,81.25,1.2162050605151817,1,64.04,80.09,16.049999999999997
3833,1d_2c,P(Cy)3,Pd(OAc)2,K3PO4,MeOH,78.59,2555,M1_interpretable_5,Five interpretable Kraken descriptors,78.59,64.3636063770567,12.862568522904985,39.152972072162925,89.57424068195047,81.25,0.5241097549254619,2,78.59,80.09,1.5
3810,1d_2c,P(o-Tol)3,Pd(OAc)2,Et3N,MeOH,79.4,2540,M1_interpretable_5,Five interpretable Kraken descriptors,79.4,62.32495715128268,13.698147006701346,35.47658901814805,89.17332528441732,81.25,0.4826196018658211,3,79.4,80.09,0.6899999999999977
3786,1d_2c,P(o-Tol)3,Pd(OAc)2,LiOtBu,MeOH,73.24,2524,M1_interpretable_5,Five interpretable Kraken descriptors,73.24,59.055994984307816,14.769743758300885,30.10729721803808,88.00469275057755,81.25,0.3980712718530255,4,79.4,80.09,0.6899999999999977
3807,1d_2c,P(Ph)3,Pd(OAc)2,Et3N,MeOH,80.09,2537,M1_interpretable_5,Five interpretable Kraken descriptors,80.09,60.2209875659211,13.831829455808938,33.11060183253558,87.33137329930662,81.25,0.3559501989890028,5,80.09,80.09,0.0
3797,1d_2c,P(Cy)3,Pd(OAc)2,NaHCO3,MeOH,69.95,2531,M1_interpretable_5,Five interpretable Kraken descriptors,69.95,58.09425991216466,12.778720890578532,33.04796696663074,83.14055285769858,81.25,0.16020525153344212,6,80.09,80.09,0.0
3619,1d_2c,CataCXium A,Pd(OAc)2,Et3N,THF,60.3,2413,M1_interpretable_5,Five interpretable Kraken descriptors,60.3,59.189903274543035,12.225062083306005,35.228781591263264,83.15102495782281,81.25,0.15554697138966422,7,80.09,80.09,0.0
3579,1d_2c,P(Ph)3,Pd(OAc)2,KOH,THF,42.44,2385,M1_interpretable_5,Five interpretable Kraken descriptors,42.44,57.19829747731659,12.813495716604768,32.08384587277125,82.31274908186194,81.25,0.1358351442034873,8,80.09,80.09,0.0
3790,1d_2c,XPhos,Pd(OAc)2,LiOtBu,MeOH,64.55,2527,M1_interpretable_5,Five interpretable Kraken descriptors,64.55,52.152545444676136,14.01707042122458,24.679087419075962,79.62600347027632,81.25,0.08782043261627726,9,80.09,80.09,0.0
3764,1d_2c,SPhos,Pd(OAc)2,NaOH,MeOH,62.57,2510,M1_interpretable_5,Five interpretable Kraken descriptors,62.57,52.30250802237564,12.850880229243572,27.11478277305824,77.49023327169304,81.25,0.04824253502399106,10,80.09,80.09,0.0
3788,1d_2c,SPhos,Pd(OAc)2,LiOtBu,MeOH,69.82,2526,M1_interpretable_5,Five interpretable Kraken descriptors,69.82,50.09333599656973,13.06094166504949,24.493890333072727,75.69278166006673,81.25,0.03306806356572495,11,80.09,80.09,0.0
3617,1d_2c,P(Cy)3,Pd(OAc)2,Et3N,THF,30.56,2411,M1_interpretable_5,Five interpretable Kraken descriptors,30.56,46.771752718687544,13.293263961621323,20.716955353909754,72.82655008346534,81.25,0.017607767500680882,12,80.09,80.09,0.0
3820,1d_2c,AmPhos,Pd(OAc)2,CsF,MeOH,78.92,2546,M1_interpretable_5,Five interpretable Kraken descriptors,78.92,44.782386419110495,13.67261256091612,17.9840657997149,71.58070703850609,81.25,0.014316666047315324,13,80.09,80.09,0.0
3631,1d_2c,CataCXium A,Pd(OAc)2,CsF,THF,60.07,2421,M1_interpretable_5,Five interpretable Kraken descriptors,60.07,45.88929122241114,12.606898071491297,21.179771002288195,70.59881144253409,81.25,0.008255444659046374,14,80.09,80.09,0.0
3806,1d_2c,P(tBu)3,Pd(OAc)2,Et3N,MeOH,46.61,2536,M1_interpretable_5,Five interpretable Kraken descriptors,46.61,43.20736636215678,13.324910698475547,17.09054139314471,69.32419133116886,81.25,0.007405836646688618,15,80.09,80.09,0.0
3812,1d_2c,SPhos,Pd(OAc)2,Et3N,MeOH,58.75,2542,M1_interpretable_5,Five interpretable Kraken descriptors,58.75,41.75052192820016,13.681489181205578,14.934803133037224,68.5662407233631,81.25,0.00683015684231697,16,80.09,80.09,0.0
3808,1d_2c,AmPhos,Pd(OAc)2,Et3N,MeOH,74.74,2538,M1_interpretable_5,Five interpretable Kraken descriptors,74.74,38.81721344934839,14.033978034891831,11.3106165009604,66.32381039773637,81.25,0.004344373028307168,17,80.09,80.09,0.0
3784,1d_2c,AmPhos,Pd(OAc)2,LiOtBu,MeOH,61.48,2522,M1_interpretable_5,Five interpretable Kraken descriptors,61.48,34.19742698281992,15.000243769436954,4.796949194723489,63.59790477091635,81.25,0.003103211535387014,18,80.09,80.09,0.0
3557,1d_2c,P(Cy)3,Pd(OAc)2,None,THF,47.6,2371,M1_interpretable_5,Five interpretable Kraken descriptors,47.6,42.007108427733584,12.542426402210735,17.423952679400543,66.59026417606663,81.25,0.0026085731208314485,19,80.09,80.09,0.0
3581,1d_2c,P(Cy)3,Pd(OAc)2,KOH,THF,27.31,2387,M1_interpretable_5,Five interpretable Kraken descriptors,27.31,43.95233051655539,11.863221658057755,20.70041606676219,67.2042449663486,81.25,0.0023135185473688036,20,80.09,80.09,0.0
69,1a_2a,XPhos,Pd(OAc)2,LiOtBu,MeCN,92.83,47,M2_all_kraken,All cleaned Kraken descriptors,92.83,87.31270523785312,13.653047486589298,60.5527321641381,114.07267831156815,93.67,2.691043979954829,1,92.83,92.83,0.0
103,1a_2a,SPhos,Pd(OAc)2,NaOH,THF,87.06,70,M2_all_kraken,All cleaned Kraken descriptors,87.06,78.97525408507275,13.689754044230867,52.14333615838025,105.80717201176525,93.67,0.9210780640754379,2,92.83,92.83,0.0
357,1a_2a,XPhos,Pd(OAc)2,LiOtBu,MeOH,27.33,239,M2_all_kraken,All cleaned Kraken descriptors,27.33,70.62538190523541,14.16219498720209,42.86747973031932,98.38328408015151,93.67,0.2836213140348496,3,92.83,92.83,0.0
177,1a_2a,XPhos,Pd(OAc)2,Et3N,THF,88.93,119,M2_all_kraken,All cleaned Kraken descriptors,88.93,64.07884570048861,17.1178737493931,30.52781315167814,97.62987824929908,93.67,0.27150361446251514,4,92.83,92.83,0.0
114,1a_2a,CataCXium A,Pd(OAc)2,NaHCO3,THF,70.45,77,M2_all_kraken,All cleaned Kraken descriptors,70.45,69.10847677166049,14.52091058636395,40.647492022387155,97.56946152093383,93.67,0.24925096701849103,5,92.83,92.83,0.0
115,1a_2a,SPhos,Pd(OAc)2,NaHCO3,THF,79.85,78,M2_all_kraken,All cleaned Kraken descriptors,79.85,70.3217978174444,13.276557875625398,44.29974438121863,96.34385125367018,93.67,0.1913201630615352,6,92.83,92.83,0.0
163,1a_2a,SPhos,Pd(OAc)2,LiOtBu,THF,85.95,110,M2_all_kraken,All cleaned Kraken descriptors,85.95,65.50238553858547,13.606181281309906,38.834270227218056,92.17050084995289,93.67,0.08633286370768589,7,92.83,92.83,0.0
100,1a_2a,P(Cy)3,Pd(OAc)2,NaOH,THF,69.94,67,M2_all_kraken,All cleaned Kraken descriptors,69.94,61.77067992062334,13.492800979686328,35.324790000438135,88.21656984080855,93.67,0.03657057841012301,8,92.83,92.83,0.0
247,1a_2a,SPhos,Pd(OAc)2,KOH,DMF,62.77,166,M2_all_kraken,All cleaned Kraken descriptors,62.77,50.63693458614611,17.263791583185686,16.799903083102166,84.47396608919006,93.67,0.03234874903381657,9,92.83,92.83,0.0
31,1a_2a,SPhos,Pd(OAc)2,CsF,MeCN,68.44,22,M2_all_kraken,All cleaned Kraken descriptors,68.44,52.04389111937634,15.639707382290975,21.39006465008603,82.69771758866665,93.67,0.016933680452714872,10,92.83,92.83,0.0
117,1a_2a,XPhos,Pd(OAc)2,NaHCO3,THF,80.77,79,M2_all_kraken,All cleaned Kraken descriptors,80.77,54.88457961672004,14.393137357623447,26.674030395778082,83.095128837662,93.67,0.013851792601422996,11,92.83,92.83,0.0
306,1a_2a,CataCXium A,Pd(OAc)2,NaHCO3,MeOH,25.15,205,M2_all_kraken,All cleaned Kraken descriptors,25.15,40.65784120133284,18.48823415283378,4.420902261778636,76.89478014088705,93.67,0.010209856808467893,12,92.83,92.83,0.0
294,1a_2a,CataCXium A,Pd(OAc)2,NaOH,MeOH,14.91,197,M2_all_kraken,All cleaned Kraken descriptors,14.91,45.79561806269594,16.819009690994687,12.830359068346354,78.76087705704552,93.67,0.009887218957254945,13,92.83,92.83,0.0
249,1a_2a,XPhos,Pd(OAc)2,KOH,DMF,79.14,167,M2_all_kraken,All cleaned Kraken descriptors,79.14,42.5691652148994,17.076313083829827,9.099591570592942,76.03873885920586,93.67,0.006041327916244302,14,92.83,92.83,0.0
