ligand,Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reagent_combo,reactant1_code,reactant2_code,substrate_pair,reaction_group,kraken_id,vmin_vmin_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,dipolemoment_boltz,%vbur_boltz,%vbur_min,%vbur_max,%vbur_delta,delta_band_gap
CataCXium A,1398,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,92.7,133287.6,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1399,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,85.37,44937.11,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1401,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,66.05,35130.88,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1405,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,76.2,43369.15,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1406,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,96.42,158268.98,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,1407,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,94.57,53912.52,"6-Iodoquinoline, 2a, Boronic Acid, AmPhos",1d,2a,1d_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,1408,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,92.8,162166.8,"6-Iodoquinoline, 2a, Boronic Acid, P(Cy)3",1d,2a,1d_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,1409,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,73.68,40603.6,"6-Iodoquinoline, 2a, Boronic Acid, P(o-Tol)3",1d,2a,1d_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,1410,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,94.57,147687.47,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1411,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,86.08,50089.22,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1413,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,75.29,40350.89,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1417,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,82.54,43008.13,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1418,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,87.27,143517.49,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,1419,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,80.07,42628.23,"6-Iodoquinoline, 2a, Boronic Acid, AmPhos",1d,2a,1d_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,1420,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,62.34,109222.09,"6-Iodoquinoline, 2a, Boronic Acid, P(Cy)3",1d,2a,1d_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,1421,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,60.03,32436.06,"6-Iodoquinoline, 2a, Boronic Acid, P(o-Tol)3",1d,2a,1d_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,1422,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,79.46,126737.96,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1423,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,52.43,29331.88,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1425,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,50.85,28004.07,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1429,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,71.32,38072.7,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1430,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,84.47,157256.08,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,1431,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,78.24,43804.99,"6-Iodoquinoline, 2a, Boronic Acid, AmPhos",1d,2a,1d_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,1432,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,66.87,114426.8,"6-Iodoquinoline, 2a, Boronic Acid, P(Cy)3",1d,2a,1d_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,1433,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,56.86,31249.35,"6-Iodoquinoline, 2a, Boronic Acid, P(o-Tol)3",1d,2a,1d_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,1434,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,72.38,121450.13,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1435,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,47.9,27247.64,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1437,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,48.25,25427.03,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1441,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,86.11,51075.44,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1442,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,93.65,193528.05,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,1443,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,92.07,75732.34,"6-Iodoquinoline, 2a, Boronic Acid, AmPhos",1d,2a,1d_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,1444,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,93.78,259620.04,"6-Iodoquinoline, 2a, Boronic Acid, P(Cy)3",1d,2a,1d_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,1445,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,91.83,65070.71,"6-Iodoquinoline, 2a, Boronic Acid, P(o-Tol)3",1d,2a,1d_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,1446,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,94.15,241112.09,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1447,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,90.26,74048.93,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1449,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,MeOH,91.45,79861.71,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1453,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,71.72,56417.09,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1454,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,93.82,270107.0,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,1455,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,92.52,84189.47,"6-Iodoquinoline, 2a, Boronic Acid, AmPhos",1d,2a,1d_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,1456,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,92.43,262022.45,"6-Iodoquinoline, 2a, Boronic Acid, P(Cy)3",1d,2a,1d_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,1457,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,91.08,78096.73,"6-Iodoquinoline, 2a, Boronic Acid, P(o-Tol)3",1d,2a,1d_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,1458,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,93.13,265068.25,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1459,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,86.63,72894.85,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1461,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,MeOH,86.36,76176.73,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1465,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,75.91,72956.43,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1466,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,89.29,247563.48,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,1467,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,85.76,76890.14,"6-Iodoquinoline, 2a, Boronic Acid, AmPhos",1d,2a,1d_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,1468,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,88.01,239691.83,"6-Iodoquinoline, 2a, Boronic Acid, P(Cy)3",1d,2a,1d_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,1469,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,88.6,78510.39,"6-Iodoquinoline, 2a, Boronic Acid, P(o-Tol)3",1d,2a,1d_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,1470,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,90.39,260875.07,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1471,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,65.6,49015.62,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1473,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,MeOH,77.72,54886.04,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1477,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,91.29,55806.96,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1478,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,96.74,253635.7,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,1479,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,92.82,61787.17,"6-Iodoquinoline, 2a, Boronic Acid, AmPhos",1d,2a,1d_2a,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,1480,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,96.3,200502.73,"6-Iodoquinoline, 2a, Boronic Acid, P(Cy)3",1d,2a,1d_2a,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,1481,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,93.73,54160.68,"6-Iodoquinoline, 2a, Boronic Acid, P(o-Tol)3",1d,2a,1d_2a,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,1482,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,95.37,188475.82,"6-Iodoquinoline, 2a, Boronic Acid, CataCXium A",1d,2a,1d_2a,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,1483,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,91.37,52994.37,"6-Iodoquinoline, 2a, Boronic Acid, SPhos",1d,2a,1d_2a,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,1485,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,MeOH,90.79,50908.95,"6-Iodoquinoline, 2a, Boronic Acid, XPhos",1d,2a,1d_2a,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,1489,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,MeOH,92.06,69265.65,"6-Iodoquinoline, 2a, Boronic Acid, P(tBu)3",1d,2a,1d_2a,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,1490,6-Iodoquinoline,"1d, 6-I-Q",1.0,0.0004,"2a, Boronic Acid",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,MeOH,94.47,211503.37,"6-Iodoquinoline, 2a, Boronic Acid, P(Ph)3",1d,2a,1d_2a,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
